word,verse_key,surah_id,verse_id,global_verse_number,word_position,ruku,juz,page,audio_file
ٱللَّهُ,2:20,2,20,27,15,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
لَذَهَبَ,2:20,2,20,27,16,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
بِسَمۡعِهِمۡ,2:20,2,20,27,17,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
وَأَبۡصَٰرِهِمۡۚ,2:20,2,20,27,18,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
إِنَّ,2:20,2,20,27,19,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
ٱللَّهَ,2:20,2,20,27,20,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
عَلَىٰ,2:20,2,20,27,21,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
كُلِّ,2:20,2,20,27,22,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
شَيۡءٖ,2:20,2,20,27,23,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
قَدِيرٞ,2:20,2,20,27,24,2,1,4,fullQuran/alafasy_quran_complete/002/002020.mp3
يَـٰٓأَيُّهَا,2:21,2,21,28,0,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
ٱلنَّاسُ,2:21,2,21,28,1,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
ٱعۡبُدُواْ,2:21,2,21,28,2,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
رَبَّكُمُ,2:21,2,21,28,3,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
ٱلَّذِي,2:21,2,21,28,4,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
خَلَقَكُمۡ,2:21,2,21,28,5,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
وَٱلَّذِينَ,2:21,2,21,28,6,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
مِن,2:21,2,21,28,7,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
قَبۡلِكُمۡ,2:21,2,21,28,8,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
لَعَلَّكُمۡ,2:21,2,21,28,9,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
تَتَّقُونَ,2:21,2,21,28,10,3,1,4,fullQuran/alafasy_quran_complete/002/002021.mp3
ٱلَّذِي,2:22,2,22,29,0,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
جَعَلَ,2:22,2,22,29,1,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
لَكُمُ,2:22,2,22,29,2,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
ٱلۡأَرۡضَ,2:22,2,22,29,3,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
فِرَٰشٗا,2:22,2,22,29,4,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
وَٱلسَّمَآءَ,2:22,2,22,29,5,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
بِنَآءٗ,2:22,2,22,29,6,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
وَأَنزَلَ,2:22,2,22,29,7,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
مِنَ,2:22,2,22,29,8,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
ٱلسَّمَآءِ,2:22,2,22,29,9,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
مَآءٗ,2:22,2,22,29,10,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
فَأَخۡرَجَ,2:22,2,22,29,11,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
بِهِۦ,2:22,2,22,29,12,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
مِنَ,2:22,2,22,29,13,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
ٱلثَّمَرَٰتِ,2:22,2,22,29,14,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
رِزۡقٗا,2:22,2,22,29,15,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
لَّكُمۡۖ,2:22,2,22,29,16,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
فَلَا,2:22,2,22,29,17,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
تَجۡعَلُواْ,2:22,2,22,29,18,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
لِلَّهِ,2:22,2,22,29,19,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
أَندَادٗا,2:22,2,22,29,20,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
وَأَنتُمۡ,2:22,2,22,29,21,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
تَعۡلَمُونَ,2:22,2,22,29,22,3,1,4,fullQuran/alafasy_quran_complete/002/002022.mp3
وَإِن,2:23,2,23,30,0,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
كُنتُمۡ,2:23,2,23,30,1,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
فِي,2:23,2,23,30,2,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
رَيۡبٖ,2:23,2,23,30,3,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
مِّمَّا,2:23,2,23,30,4,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
نَزَّلۡنَا,2:23,2,23,30,5,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
عَلَىٰ,2:23,2,23,30,6,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
عَبۡدِنَا,2:23,2,23,30,7,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
فَأۡتُواْ,2:23,2,23,30,8,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
بِسُورَةٖ,2:23,2,23,30,9,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
مِّن,2:23,2,23,30,10,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
مِّثۡلِهِۦ,2:23,2,23,30,11,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
وَٱدۡعُواْ,2:23,2,23,30,12,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
شُهَدَآءَكُم,2:23,2,23,30,13,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
مِّن,2:23,2,23,30,14,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
دُونِ,2:23,2,23,30,15,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
ٱللَّهِ,2:23,2,23,30,16,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
إِن,2:23,2,23,30,17,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
كُنتُمۡ,2:23,2,23,30,18,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
صَٰدِقِينَ,2:23,2,23,30,19,3,1,4,fullQuran/alafasy_quran_complete/002/002023.mp3
فَإِن,2:24,2,24,31,0,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
لَّمۡ,2:24,2,24,31,1,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
تَفۡعَلُواْ,2:24,2,24,31,2,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
وَلَن,2:24,2,24,31,3,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
تَفۡعَلُواْ,2:24,2,24,31,4,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
فَٱتَّقُواْ,2:24,2,24,31,5,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
ٱلنَّارَ,2:24,2,24,31,6,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
ٱلَّتِي,2:24,2,24,31,7,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
وَقُودُهَا,2:24,2,24,31,8,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
ٱلنَّاسُ,2:24,2,24,31,9,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
وَٱلۡحِجَارَةُۖ,2:24,2,24,31,10,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
أُعِدَّتۡ,2:24,2,24,31,11,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
لِلۡكَٰفِرِينَ,2:24,2,24,31,12,3,1,4,fullQuran/alafasy_quran_complete/002/002024.mp3
وَبَشِّرِ,2:25,2,25,32,0,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
ٱلَّذِينَ,2:25,2,25,32,1,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
ءَامَنُواْ,2:25,2,25,32,2,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
وَعَمِلُواْ,2:25,2,25,32,3,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
ٱلصَّـٰلِحَٰتِ,2:25,2,25,32,4,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
أَنَّ,2:25,2,25,32,5,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
لَهُمۡ,2:25,2,25,32,6,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
جَنَّـٰتٖ,2:25,2,25,32,7,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
تَجۡرِي,2:25,2,25,32,8,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
مِن,2:25,2,25,32,9,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
تَحۡتِهَا,2:25,2,25,32,10,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
ٱلۡأَنۡهَٰرُۖ,2:25,2,25,32,11,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
كُلَّمَا,2:25,2,25,32,12,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
رُزِقُواْ,2:25,2,25,32,13,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
مِنۡهَا,2:25,2,25,32,14,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
مِن,2:25,2,25,32,15,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
ثَمَرَةٖ,2:25,2,25,32,16,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
رِّزۡقٗا,2:25,2,25,32,17,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
قَالُواْ,2:25,2,25,32,18,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
هَٰذَا,2:25,2,25,32,19,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
ٱلَّذِي,2:25,2,25,32,20,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
رُزِقۡنَا,2:25,2,25,32,21,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
مِن,2:25,2,25,32,22,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
قَبۡلُۖ,2:25,2,25,32,23,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
وَأُتُواْ,2:25,2,25,32,24,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
بِهِۦ,2:25,2,25,32,25,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
مُتَشَٰبِهٗاۖ,2:25,2,25,32,26,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
وَلَهُمۡ,2:25,2,25,32,27,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
فِيهَآ,2:25,2,25,32,28,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
أَزۡوَٰجٞ,2:25,2,25,32,29,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
مُّطَهَّرَةٞۖ,2:25,2,25,32,30,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
وَهُمۡ,2:25,2,25,32,31,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
فِيهَا,2:25,2,25,32,32,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
خَٰلِدُونَ,2:25,2,25,32,33,3,1,5,fullQuran/alafasy_quran_complete/002/002025.mp3
۞إِنَّ,2:26,2,26,33,0,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
ٱللَّهَ,2:26,2,26,33,1,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
لَا,2:26,2,26,33,2,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
يَسۡتَحۡيِۦٓ,2:26,2,26,33,3,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
أَن,2:26,2,26,33,4,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
يَضۡرِبَ,2:26,2,26,33,5,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
مَثَلٗا,2:26,2,26,33,6,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
مَّا,2:26,2,26,33,7,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
بَعُوضَةٗ,2:26,2,26,33,8,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
فَمَا,2:26,2,26,33,9,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
فَوۡقَهَاۚ,2:26,2,26,33,10,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
فَأَمَّا,2:26,2,26,33,11,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
ٱلَّذِينَ,2:26,2,26,33,12,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
ءَامَنُواْ,2:26,2,26,33,13,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
فَيَعۡلَمُونَ,2:26,2,26,33,14,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
أَنَّهُ,2:26,2,26,33,15,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
ٱلۡحَقُّ,2:26,2,26,33,16,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
مِن,2:26,2,26,33,17,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
رَّبِّهِمۡۖ,2:26,2,26,33,18,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
وَأَمَّا,2:26,2,26,33,19,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
ٱلَّذِينَ,2:26,2,26,33,20,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
كَفَرُواْ,2:26,2,26,33,21,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
فَيَقُولُونَ,2:26,2,26,33,22,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
مَاذَآ,2:26,2,26,33,23,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
أَرَادَ,2:26,2,26,33,24,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
ٱللَّهُ,2:26,2,26,33,25,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
بِهَٰذَا,2:26,2,26,33,26,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
مَثَلٗاۘ,2:26,2,26,33,27,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
يُضِلُّ,2:26,2,26,33,28,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
بِهِۦ,2:26,2,26,33,29,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
كَثِيرٗا,2:26,2,26,33,30,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
وَيَهۡدِي,2:26,2,26,33,31,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
بِهِۦ,2:26,2,26,33,32,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
كَثِيرٗاۚ,2:26,2,26,33,33,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
وَمَا,2:26,2,26,33,34,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
يُضِلُّ,2:26,2,26,33,35,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
بِهِۦٓ,2:26,2,26,33,36,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
إِلَّا,2:26,2,26,33,37,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
ٱلۡفَٰسِقِينَ,2:26,2,26,33,38,3,1,5,fullQuran/alafasy_quran_complete/002/002026.mp3
ٱلَّذِينَ,2:27,2,27,34,0,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
يَنقُضُونَ,2:27,2,27,34,1,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
عَهۡدَ,2:27,2,27,34,2,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
ٱللَّهِ,2:27,2,27,34,3,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
مِنۢ,2:27,2,27,34,4,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
بَعۡدِ,2:27,2,27,34,5,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
مِيثَٰقِهِۦ,2:27,2,27,34,6,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
وَيَقۡطَعُونَ,2:27,2,27,34,7,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
مَآ,2:27,2,27,34,8,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
أَمَرَ,2:27,2,27,34,9,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
ٱللَّهُ,2:27,2,27,34,10,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
بِهِۦٓ,2:27,2,27,34,11,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
أَن,2:27,2,27,34,12,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
يُوصَلَ,2:27,2,27,34,13,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
وَيُفۡسِدُونَ,2:27,2,27,34,14,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
فِي,2:27,2,27,34,15,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
ٱلۡأَرۡضِۚ,2:27,2,27,34,16,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
أُوْلَـٰٓئِكَ,2:27,2,27,34,17,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
هُمُ,2:27,2,27,34,18,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
ٱلۡخَٰسِرُونَ,2:27,2,27,34,19,3,1,5,fullQuran/alafasy_quran_complete/002/002027.mp3
كَيۡفَ,2:28,2,28,35,0,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
تَكۡفُرُونَ,2:28,2,28,35,1,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
بِٱللَّهِ,2:28,2,28,35,2,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
وَكُنتُمۡ,2:28,2,28,35,3,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
أَمۡوَٰتٗا,2:28,2,28,35,4,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
فَأَحۡيَٰكُمۡۖ,2:28,2,28,35,5,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
ثُمَّ,2:28,2,28,35,6,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
يُمِيتُكُمۡ,2:28,2,28,35,7,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
ثُمَّ,2:28,2,28,35,8,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
يُحۡيِيكُمۡ,2:28,2,28,35,9,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
ثُمَّ,2:28,2,28,35,10,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
إِلَيۡهِ,2:28,2,28,35,11,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
تُرۡجَعُونَ,2:28,2,28,35,12,3,1,5,fullQuran/alafasy_quran_complete/002/002028.mp3
هُوَ,2:29,2,29,36,0,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
ٱلَّذِي,2:29,2,29,36,1,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
خَلَقَ,2:29,2,29,36,2,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
لَكُم,2:29,2,29,36,3,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
مَّا,2:29,2,29,36,4,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
فِي,2:29,2,29,36,5,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
ٱلۡأَرۡضِ,2:29,2,29,36,6,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
جَمِيعٗا,2:29,2,29,36,7,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
ثُمَّ,2:29,2,29,36,8,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
ٱسۡتَوَىٰٓ,2:29,2,29,36,9,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
إِلَى,2:29,2,29,36,10,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
ٱلسَّمَآءِ,2:29,2,29,36,11,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
فَسَوَّىٰهُنَّ,2:29,2,29,36,12,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
سَبۡعَ,2:29,2,29,36,13,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
سَمَٰوَٰتٖۚ,2:29,2,29,36,14,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
وَهُوَ,2:29,2,29,36,15,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
بِكُلِّ,2:29,2,29,36,16,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
شَيۡءٍ,2:29,2,29,36,17,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
عَلِيمٞ,2:29,2,29,36,18,3,1,5,fullQuran/alafasy_quran_complete/002/002029.mp3
وَإِذۡ,2:30,2,30,37,0,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
قَالَ,2:30,2,30,37,1,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
رَبُّكَ,2:30,2,30,37,2,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
لِلۡمَلَـٰٓئِكَةِ,2:30,2,30,37,3,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
إِنِّي,2:30,2,30,37,4,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
جَاعِلٞ,2:30,2,30,37,5,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
فِي,2:30,2,30,37,6,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
ٱلۡأَرۡضِ,2:30,2,30,37,7,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
خَلِيفَةٗۖ,2:30,2,30,37,8,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
قَالُوٓاْ,2:30,2,30,37,9,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
أَتَجۡعَلُ,2:30,2,30,37,10,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
فِيهَا,2:30,2,30,37,11,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
مَن,2:30,2,30,37,12,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
يُفۡسِدُ,2:30,2,30,37,13,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
فِيهَا,2:30,2,30,37,14,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
وَيَسۡفِكُ,2:30,2,30,37,15,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
ٱلدِّمَآءَ,2:30,2,30,37,16,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
وَنَحۡنُ,2:30,2,30,37,17,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
نُسَبِّحُ,2:30,2,30,37,18,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
بِحَمۡدِكَ,2:30,2,30,37,19,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
وَنُقَدِّسُ,2:30,2,30,37,20,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
لَكَۖ,2:30,2,30,37,21,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
قَالَ,2:30,2,30,37,22,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
إِنِّيٓ,2:30,2,30,37,23,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
أَعۡلَمُ,2:30,2,30,37,24,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
مَا,2:30,2,30,37,25,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
لَا,2:30,2,30,37,26,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
تَعۡلَمُونَ,2:30,2,30,37,27,4,1,6,fullQuran/alafasy_quran_complete/002/002030.mp3
وَعَلَّمَ,2:31,2,31,38,0,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
ءَادَمَ,2:31,2,31,38,1,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
ٱلۡأَسۡمَآءَ,2:31,2,31,38,2,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
كُلَّهَا,2:31,2,31,38,3,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
ثُمَّ,2:31,2,31,38,4,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
عَرَضَهُمۡ,2:31,2,31,38,5,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
عَلَى,2:31,2,31,38,6,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
ٱلۡمَلَـٰٓئِكَةِ,2:31,2,31,38,7,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
فَقَالَ,2:31,2,31,38,8,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
أَنۢبِـُٔونِي,2:31,2,31,38,9,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
بِأَسۡمَآءِ,2:31,2,31,38,10,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
هَـٰٓؤُلَآءِ,2:31,2,31,38,11,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
إِن,2:31,2,31,38,12,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
كُنتُمۡ,2:31,2,31,38,13,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
صَٰدِقِينَ,2:31,2,31,38,14,4,1,6,fullQuran/alafasy_quran_complete/002/002031.mp3
قَالُواْ,2:32,2,32,39,0,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
سُبۡحَٰنَكَ,2:32,2,32,39,1,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
لَا,2:32,2,32,39,2,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
عِلۡمَ,2:32,2,32,39,3,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
لَنَآ,2:32,2,32,39,4,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
إِلَّا,2:32,2,32,39,5,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
مَا,2:32,2,32,39,6,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
عَلَّمۡتَنَآۖ,2:32,2,32,39,7,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
إِنَّكَ,2:32,2,32,39,8,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
أَنتَ,2:32,2,32,39,9,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
ٱلۡعَلِيمُ,2:32,2,32,39,10,4,1,6,fullQuran/alafasy_quran_complete/002/002032.mp3
